game,sport,code,"event",gold,silver,bronze
antwerp-1920,swimming,SWM,"400m breaststroke men",SWE,SWE,FIN
antwerp-1920,swimming,SWM,"400m freestyle men",USA,USA,CAN
antwerp-1920,swimming,SWM,"4x100m freestyle relay women",USA,GBR,SWE
antwerp-1920,swimming,SWM,"4x200m freestyle relay men",USA,AUS,GBR
antwerp-1920,tennis,TEN,"Singles men",RSA,JPN,RSA
antwerp-1920,tennis,TEN,"Singles women",FRA,GBR,GBR
antwerp-1920,tennis,TEN,"doubles men",GBR,JPN,FRA
antwerp-1920,tennis,TEN,"doubles women",GBR,GBR,FRA
antwerp-1920,tennis,TEN,"mixed doubles mixed",FRA,GBR,TCH
antwerp-1920,tug-of-war,TOW,"tug of war men",GBR,NED,BEL
antwerp-1920,water-polo,WPO,"water polo men",GBR,BEL,SWE
antwerp-1920,weightlifting,WLF,"60  675kg onetwo hand 3 events lightweight men",EST,BEL,BEL
antwerp-1920,weightlifting,WLF,"60kg onetwo hand 3 events featherweight men",BEL,EST,SUI
antwerp-1920,weightlifting,WLF,"675  75kg onetwo hand 3 events middleweight men",FRA,ITA,SWE
antwerp-1920,weightlifting,WLF,"75  825kg onetwo hand 3 e lightheavyweight men",FRA,SUI,SWE
antwerp-1920,weightlifting,WLF,"825kg onetwo hand 3 events heavyweight men",ITA,LUX,FRA
antwerp-1920,wrestling,WRE,"Featherweight Freestyle (≤60 kilograms) Men",USA,USA,GBR
antwerp-1920,wrestling,WRE,"Featherweight Greco-Roman (≤60 kilograms) Men",FIN,FIN,SWE
antwerp-1920,wrestling,WRE,"Heavyweight Freestyle (>82.5 kilograms) Men",SUI,USA,USA+SWE
antwerp-1920,wrestling,WRE,"Heavyweight Greco-Roman (>82.5 kilograms) Men",FIN,DEN,FIN
antwerp-1920,wrestling,WRE,"Light-Heavyweight Freestyle (≤82½ kilograms) Men",SWE,SUI,USA
antwerp-1920,wrestling,WRE,"Light-Heavyweight Greco-Roman (≤82.5 kilograms) Men",SWE,FIN,DEN
antwerp-1920,wrestling,WRE,"Lightweight Freestyle (≤67.5 kilograms) Men",FIN,SWE,GBR
antwerp-1920,wrestling,WRE,"Lightweight Greco-Roman (≤67.5 kilograms) Men",FIN,FIN,NOR
antwerp-1920,wrestling,WRE,"Middleweight Freestyle (≤75 kilograms) Men",FIN,FIN,USA
antwerp-1920,wrestling,WRE,"Middleweight Greco-Roman (≤75 kilograms) Men",SWE,FIN,FIN
stockholm-1912,athletics,ATH,"10000m men",FIN,USA,FIN
stockholm-1912,athletics,ATH,"10000m walk men",CAN,GBR,ITA
stockholm-1912,athletics,ATH,"100m men",USA,USA,USA
stockholm-1912,athletics,ATH,"110m hurdles men",USA,USA,USA
stockholm-1912,athletics,ATH,"1500m men",GBR,USA,USA
stockholm-1912,athletics,ATH,"200m men",USA,USA,GBR
stockholm-1912,athletics,ATH,"3000m team men",USA,SWE,GBR
stockholm-1912,athletics,ATH,"400m men",USA,GER,USA
stockholm-1912,athletics,ATH,4x100m relay men,GBR,SWE,,
stockholm-1912,athletics,ATH,"4x400m relay men",USA,FRA,GBR
stockholm-1912,athletics,ATH,"5000m men",FIN,FRA,GBR
stockholm-1912,athletics,ATH,"800m men",USA,USA,USA
stockholm-1912,athletics,ATH,"cross country individual men",FIN,SWE,SWE
stockholm-1912,athletics,ATH,"cross country team men",SWE,FIN,GBR
stockholm-1912,athletics,ATH,"decathlon men",USA+SWE,SWE,SWE
stockholm-1912,athletics,ATH,"discus throw both hands men",FIN,FIN,SWE
stockholm-1912,athletics,ATH,"discus throw men",FIN,USA,USA
stockholm-1912,athletics,ATH,"hammer throw men",USA,CAN,USA
stockholm-1912,athletics,ATH,"high jump men",USA,GER,USA
stockholm-1912,athletics,ATH,"high jump standing men",USA,USA,GRE
stockholm-1912,athletics,ATH,"javelin throw both hands men",FIN,FIN,FIN
stockholm-1912,athletics,ATH,"javelin throw men",SWE,FIN,HUN
stockholm-1912,athletics,ATH,"long jump men",USA,CAN,SWE
stockholm-1912,athletics,ATH,"long jump standing men",GRE,USA,USA
stockholm-1912,athletics,ATH,"marathon men",RSA,RSA,USA
stockholm-1912,athletics,ATH,"pentathlon men",USA+NOR,USA,CAN
stockholm-1912,athletics,ATH,"pole vault men",USA,USA+USA,CAN+SWE+USA
stockholm-1912,athletics,ATH,"shot put both hands men",USA,USA,FIN
stockholm-1912,athletics,ATH,"shot put men",USA,USA,USA
stockholm-1912,athletics,ATH,"triple jump men",SWE,SWE,SWE
stockholm-1912,cycling-road,CRD,"individual time trial men",RSA,GBR,USA
stockholm-1912,cycling-road,CRD,"team time trial men",SWE,GBR,USA
stockholm-1912,diving,DIV,"10m platform men",SWE,GER,SWE
stockholm-1912,diving,DIV,"10m platform women",SWE,SWE,GBR
stockholm-1912,diving,DIV,"3m springboard men",GER,GER,GER
stockholm-1912,diving,DIV,"plain high diving men",SWE,SWE,SWE
stockholm-1912,equestrian-dressage,EDR,"individual mixed",SWE,SWE,SWE
stockholm-1912,equestrian-eventing,EVE,"individual mixed",SWE,GER,FRA
stockholm-1912,equestrian-eventing,EVE,"team mixed",SWE,GER,USA
stockholm-1912,equestrian-jumping,EJP,"individual mixed",FRA,GER,BEL
stockholm-1912,equestrian-jumping,EJP,"team mixed",SWE,FRA,GER
stockholm-1912,fencing,FEN,"foil individual men",ITA,ITA,AUT
stockholm-1912,fencing,FEN,"sabre individual men",HUN,HUN,HUN
stockholm-1912,fencing,FEN,"sabre team men",HUN,AUT,NED
stockholm-1912,fencing,FEN,"épée individual men",BEL,DEN,BEL
stockholm-1912,fencing,FEN,"épée team men",BEL,GBR,NED
stockholm-1912,football,FBL,"football men",GBR,DEN,NED
stockholm-1912,gymnastics-artistic,GAR,"individual all-round men",ITA,FRA,ITA
stockholm-1912,gymnastics-artistic,GAR,"team Swedish system men",SWE,DEN,NOR
stockholm-1912,gymnastics-artistic,GAR,"team competition men",ITA,HUN,GBR
stockholm-1912,gymnastics-artistic,GAR,"team free system men",NOR,FIN,DEN
stockholm-1912,modern-pentathlon,MPN,"Individual competition men",SWE,SWE,SWE
stockholm-1912,rowing,ROW,"four-oared shell with coxswain men",GER,GBR,DEN+NOR
stockholm-1912,rowing,ROW,"four-oared shell with coxswain men",GBR,GBR,GER
stockholm-1912,rowing,ROW,"quadruple sculls with coxswain 4x men",DEN,SWE,NOR
stockholm-1912,rowing,ROW,"single sculls 1x men",GBR,BEL,RUS+CAN
stockholm-1912,sailing,SAL,"10m mixed",SWE,FIN,RUS
stockholm-1912,sailing,SAL,"12m mixed",NOR,SWE,FIN
stockholm-1912,sailing,SAL,"6m mixed",FRA,DEN,SWE
stockholm-1912,sailing,SAL,"8m mixed",NOR,SWE,FIN
stockholm-1912,shooting,SHO,"100m running deer double shots men",SWE,SWE,SWE
stockholm-1912,shooting,SHO,"100m running deer single shots men",SWE,SWE,FIN
stockholm-1912,shooting,SHO,"100m running deer single shots team men",SWE,USA,FIN
stockholm-1912,shooting,SHO,"25m rapid fire pistol 60 shots men",USA,SWE,SWE
stockholm-1912,shooting,SHO,"25m small rifle men",SWE,SWE,SWE
stockholm-1912,shooting,SHO,"300m free rifle 3 positions 3 men",FRA,DEN,DEN
stockholm-1912,shooting,SHO,"30m army pistol team men",SWE,RUS,GBR
stockholm-1912,shooting,SHO,"50m army pistol team men",USA,SWE,GBR
stockholm-1912,shooting,SHO,"50m pistol 60 shots men",USA,USA,GBR
stockholm-1912,shooting,SHO,"50m rifle prone 60 shots men",USA,GBR,GBR
stockholm-1912,shooting,SHO,"50m small bore rifle team men",GBR,SWE,USA
stockholm-1912,shooting,SHO,"600m free rifle men",FRA,USA,USA
stockholm-1912,shooting,SHO,"Small-Bore Rifle, Disappearing Target, 25 metres, Team Men",SWE,GBR,USA
stockholm-1912,shooting,SHO,"army rifle 300m 3 positions men",HUN,USA,NOR
stockholm-1912,shooting,SHO,"free rifle team men",SWE,NOR,DEN
stockholm-1912,shooting,SHO,"rifle team men",USA,GBR,SWE
stockholm-1912,shooting,SHO,"trap 125 targets men",USA,GBR,GER
stockholm-1912,shooting,SHO,"trap 125 targets men",USA,GER,RUS
stockholm-1912,swimming,SWM,"100m backstroke men",USA,GER,GER
stockholm-1912,swimming,SWM,"100m freestyle men",USA,ANZ,USA
stockholm-1912,swimming,SWM,"100m freestyle women",ANZ,ANZ,GBR
stockholm-1912,swimming,SWM,"1500m freestyle men",CAN,GBR,ANZ
stockholm-1912,swimming,SWM,"200m breaststroke men",GER,GER,GER
stockholm-1912,swimming,SWM,"400m breaststroke men",GER,SWE,GBR
stockholm-1912,swimming,SWM,"400m freestyle men",CAN,GBR,ANZ
stockholm-1912,swimming,SWM,"4x100m freestyle relay women",GBR,GER,AUT
stockholm-1912,swimming,SWM,"4x200m freestyle relay men",ANZ,USA,GBR
stockholm-1912,tennis,TEN,"Singles men",RSA,RSA,GER
stockholm-1912,tennis,TEN,"Singles women",FRA,GER,NOR
stockholm-1912,tennis,TEN,"doubles indoor men",FRA,SWE,GBR
stockholm-1912,tennis,TEN,"doubles men",RSA,AUT,FRA
stockholm-1912,tennis,TEN,"mixed doubles indoor mixed",GBR,GBR,SWE
stockholm-1912,tennis,TEN,"mixed doubles mixed",GER,SWE,FRA
stockholm-1912,tennis,TEN,"singles indoor men",FRA,GBR,ANZ
stockholm-1912,tennis,TEN,"singles indoor women",GBR,DEN,GBR
stockholm-1912,tug-of-war,TOW,tug of war men,SWE,GBR,,
stockholm-1912,water-polo,WPO,"water polo men",GBR,SWE,BEL
stockholm-1912,wrestling,WRE,"Featherweight Greco-Roman (≤60 kilograms) Men",FIN,GER,FIN
stockholm-1912,wrestling,WRE,"Heavyweight Greco-Roman (>82.5 kilograms) Men",FIN,FIN,DEN
stockholm-1912,wrestling,WRE,"Lightweight Greco-Roman (≤67.5 kilograms) Men",FIN,SWE,SWE
stockholm-1912,wrestling,WRE,"Middleweight A Greco-Roman (≤75 kilograms) Men",SWE,RUS,FIN
stockholm-1912,wrestling,WRE,Middleweight B, Greco-Roman (≤82.5 kilograms) Men,,SWE+FIN,HUN,
london-1908,archery,ARC,"continental style 50m men",FRA,FRA,FRA
london-1908,archery,ARC,"national round 60y  50y women",GBR,GBR,GBR
london-1908,archery,ARC,"york round (100y - 80y - 60y) men",GBR,GBR,USA
london-1908,athletics,ATH,"1600 metres Medley Relay Men",USA,GER,HUN
london-1908,athletics,ATH,"100m men",RSA,USA,CAN
london-1908,athletics,ATH,"10miles walk 1609m men",GBR,GBR,GBR
london-1908,athletics,ATH,"110m hurdles men",USA,USA,USA
london-1908,athletics,ATH,"1500m men",USA,GBR,GBR
london-1908,athletics,ATH,"200m men",CAN,USA,USA
london-1908,athletics,ATH,"3200m steeplechase men",GBR,GBR,USA
london-1908,athletics,ATH,"3500m walk men",GBR,GBR,ANZ
london-1908,athletics,ATH,"3miles team 4828m men",GBR,USA,FRA
london-1908,athletics,ATH,"400m hurdles men",USA,USA,GBR
london-1908,athletics,ATH,400m men,GBR,,,
london-1908,athletics,ATH,"5 miles 8047m men",GBR,GBR,SWE
london-1908,athletics,ATH,"800m men",USA,ITA,GER
london-1908,athletics,ATH,"discus throw ancient style men",USA,USA,FIN
london-1908,athletics,ATH,"discus throw men",USA,USA,USA
london-1908,athletics,ATH,"hammer throw men",USA,USA,CAN
london-1908,athletics,ATH,high jump men,USA,GBR+HUN+FRA,,
london-1908,athletics,ATH,high jump standing men,USA,USA+GRE,,
london-1908,athletics,ATH,"javelin throw freestyle men",SWE,GRE,NOR
london-1908,athletics,ATH,"javelin throw men",SWE,NOR,SWE
london-1908,athletics,ATH,"long jump men",USA,USA,CAN
london-1908,athletics,ATH,"long jump standing men",USA,GRE,USA
london-1908,athletics,ATH,"marathon men",USA,RSA,USA
london-1908,athletics,ATH,pole vault men,USA+USA,,USA+SWE+CAN,
london-1908,athletics,ATH,"shot put men",USA,GBR,USA
london-1908,athletics,ATH,"triple jump men",GBR,CAN,NOR
london-1908,boxing,BOX,"5262  5715kg featherweight men",GBR,GBR,GBR
london-1908,boxing,BOX,"5262kg bantamweight men",GBR,GBR,GBR
london-1908,boxing,BOX,"5715  635kg lightweight men",GBR,GBR,GBR
london-1908,boxing,BOX,"635  7167kg middleweight men",GBR,ANZ,GBR
london-1908,boxing,BOX,"7167kg heavyweight men",GBR,GBR,GBR
london-1908,cycling-track,CTR,"100km men",GBR,GBR,FRA
london-1908,cycling-track,CTR,"1980 yards Pursuit Team men",GBR,GER,CAN
london-1908,cycling-track,CTR,"20km men",GBR,GBR,BEL
london-1908,cycling-track,CTR,"5000m men",GBR,FRA,FRA
london-1908,cycling-track,CTR,"One lap 660y sprint men",GBR,FRA,GER
london-1908,cycling-track,CTR,"Tandem Sprint, 2,000 metres Men",FRA,GBR,GBR
london-1908,diving,DIV,"10m platform men",SWE,SWE,SWE
london-1908,diving,DIV,"3m springboard men",GER,GER,USA+GER
london-1908,fencing,FEN,"sabre individual men",HUN,HUN,BOH
london-1908,fencing,FEN,"sabre team men",HUN,ITA,BOH
london-1908,fencing,FEN,"épée individual men",FRA,FRA,FRA
london-1908,fencing,FEN,"épée team men",FRA,GBR,BEL
london-1908,figure-skating,FSK,"Individual men",SWE,SWE,SWE
london-1908,figure-skating,FSK,"Individual women",GBR,GER,GBR
london-1908,figure-skating,FSK,"Pairs mixed",GER,GBR,GBR
london-1908,figure-skating,FSK,"special figures men",RUS,GBR,GBR
london-1908,football,FBL,"football men",GBR,DEN,NED
london-1908,gymnastics-artistic,GAR,"individual all-round men",ITA,GBR,FRA
london-1908,gymnastics-artistic,GAR,"team competition men",SWE,NOR,FIN
london-1908,hockey,HOC,"hockey men",GBR,GBR,GBR+GBR
london-1908,jeu-de-paume,JDP,"Individual men",USA,GBR,GBR
london-1908,lacrosse,LAX,lacrosse men,CAN,GBR,,
london-1908,polo,POL,polo men,GBR,GBR+GBR,,
london-1908,rackets,RQT,"Doubles Men",GBR,GBR,GBR
london-1908,rackets,RQT,"Individual men",GBR,GBR,GBR+GBR
london-1908,rowing,ROW,"Coxed Eights Men",GBR,BEL,CAN+GBR
london-1908,rowing,ROW,"Coxless Fours Men",GBR,GBR,CAN+NED
london-1908,rowing,ROW,"Coxless Pairs Men",GBR,GBR,CAN+GER
london-1908,rowing,ROW,"single sculls 1x men",GBR,GBR,HUN+GER
london-1908,rugby,RUG,rugby men,ANZ,GBR,,
london-1908,sailing,SAL,12m mixed,GBR,GBR,,
london-1908,sailing,SAL,"6m mixed",GBR,BEL,FRA
london-1908,sailing,SAL,7m mixed,GBR,,,
london-1908,sailing,SAL,"8m mixed",GBR,SWE,GBR
london-1908,shooting,SHO,"1000y free rifle prone men",GBR,USA,GBR
london-1908,shooting,SHO,"100m running deer double shots men",USA,GBR,SWE
london-1908,shooting,SHO,"100m running deer single shots men",SWE,GBR,GBR
london-1908,shooting,SHO,100m running deer single shots team men,SWE,GBR,,
london-1908,shooting,SHO,"25y small bore rifle disappearing target men",GBR,GBR,GBR
london-1908,shooting,SHO,"25y small bore rifle moving target men",GBR,GBR,GBR
london-1908,shooting,SHO,"300m free rifle 3 positions 3 men",NOR,USA,NOR
london-1908,shooting,SHO,"50m pistol 60 shots men",BEL,BEL,USA
london-1908,shooting,SHO,"50m rifle prone 60 shots men",GBR,GBR,GBR
london-1908,shooting,SHO,"Free Pistol, 50 Yards, Team Men",USA,BEL,GBR
london-1908,shooting,SHO,"Free Rifle, Three Positions, 300 metres, Team Men",NOR,SWE,FRA
london-1908,shooting,SHO,"Military Rifle, 200/500/600/800/900/1,000 Yards, Team Men",USA,GBR,CAN
london-1908,shooting,SHO,"Small-Bore Rifle, 50 And 100 Yards, Team Men",GBR,SWE,FRA
london-1908,shooting,SHO,"rifle team men",GBR,CAN,GBR
london-1908,shooting,SHO,"trap 125 targets men",CAN,CAN,GBR+GRE
london-1908,swimming,SWM,"100m backstroke men",GER,DEN,GBR
london-1908,swimming,SWM,"100m freestyle men",USA,HUN,SWE
london-1908,swimming,SWM,"1500m freestyle men",GBR,GBR,ANZ
london-1908,swimming,SWM,"200m breaststroke men",GBR,GBR,SWE
london-1908,swimming,SWM,"400m freestyle men",GBR,ANZ,AUT
london-1908,swimming,SWM,"4x200m freestyle relay men",GBR,HUN,USA
london-1908,tennis,TEN,"Doubles Men",GBR,GBR,GBR
london-1908,tennis,TEN,"Singles men",GBR,GER,GBR
london-1908,tennis,TEN,"Singles women",GBR,GBR,GBR
london-1908,tennis,TEN,"doubles indoor men",GBR,GBR,SWE
london-1908,tennis,TEN,"doubles indoor men",GBR,GBR,SWE
london-1908,tennis,TEN,"singles indoor men",GBR,GBR,GBR
london-1908,tug-of-war,TOW,"tug of war men",GBR,GBR,GBR
london-1908,water-motorsports,PBT,8m class C men,GBR,,,
london-1908,water-motorsports,PBT,class B up to 60 feet men,GBR,,,
london-1908,water-motorsports,PBT,open class A men,FRA,,,
london-1908,water-polo,WPO,"water polo men",GBR,BEL,SWE
london-1908,wrestling,WRE,"Bantamweight Freestyle (≤54 kilograms) Men",USA,GBR,CAN
london-1908,wrestling,WRE,"Featherweight Freestyle (≤133 pounds) Men",USA,GBR,GBR
london-1908,wrestling,WRE,"Heavyweight Freestyle (>73 kilograms) Men",GBR,NOR,GBR
london-1908,wrestling,WRE,"Heavyweight Greco-Roman (>93 kilograms) Men",HUN,RUS,DEN
london-1908,wrestling,WRE,"Light-Heavyweight Greco-Roman (≤93 kilograms) Men",FIN,FIN,DEN
london-1908,wrestling,WRE,"Lightweight Freestyle (≤146.75 pounds) Men",GBR,GBR,GBR
london-1908,wrestling,WRE,"Lightweight Greco-Roman (≤66.6 kilograms) Men",ITA,RUS,FIN
london-1908,wrestling,WRE,"Middleweight Freestyle (≤73 kilograms) Men",GBR,GBR,GBR
london-1908,wrestling,WRE,"Middleweight Greco-Roman (≤73 kilograms) Men",SWE,SWE,DEN
st-louis-1904,archery,ARC,"Team Round Men",USA,USA,USA
st-louis-1904,archery,ARC,"double american round (60y - 50y - 40y) men",USA,USA,USA
st-louis-1904,archery,ARC,"double columbia round 50y  40y  30y women",USA,USA,USA
st-louis-1904,archery,ARC,"double national round 60y  50y women",USA,USA,USA
st-louis-1904,archery,ARC,"double york round 100y  80y  60y men",USA,USA,USA
st-louis-1904,archery,ARC,teams FITA round women,USA,,,
st-louis-1904,athletics,ATH,"100m men",USA,USA,USA
st-louis-1904,athletics,ATH,"110m hurdles men",USA,USA,USA
st-louis-1904,athletics,ATH,"1500m men",USA,USA,USA
st-louis-1904,athletics,ATH,"200m hurdles men",USA,USA,USA
st-louis-1904,athletics,ATH,"200m men",USA,USA,USA
st-louis-1904,athletics,ATH,"3000m steeplechase men",USA,GBR,USA
st-louis-1904,athletics,ATH,"400m hurdles men",USA,USA,USA
st-louis-1904,athletics,ATH,"400m men",USA,USA,USA
st-louis-1904,athletics,ATH,4miles team men,USA,MIX,,
st-louis-1904,athletics,ATH,"56lb weight throw 254kg men",CAN,USA,USA
st-louis-1904,athletics,ATH,"60m men",USA,USA,USA
st-louis-1904,athletics,ATH,"800m men",USA,USA,USA
st-louis-1904,athletics,ATH,"All-Around Championship Men",GBR,USA,USA
st-louis-1904,athletics,ATH,"discus throw men",USA,USA,GRE
st-louis-1904,athletics,ATH,"hammer throw men",USA,USA,USA
st-louis-1904,athletics,ATH,"high jump men",USA,USA,GER
st-louis-1904,athletics,ATH,"high jump standing men",USA,USA,USA
st-louis-1904,athletics,ATH,"long jump men",USA,USA,USA
st-louis-1904,athletics,ATH,"long jump standing men",USA,USA,USA
st-louis-1904,athletics,ATH,"marathon men",USA,FRA,USA
st-louis-1904,athletics,ATH,"pole vault men",USA,USA,USA
st-louis-1904,athletics,ATH,"shot put men",USA,USA,USA
st-louis-1904,athletics,ATH,"triple jump men",USA,USA,USA
st-louis-1904,athletics,ATH,"triple jump standing men",USA,USA,USA
st-louis-1904,boxing,BOX,4763  5216kg bantamweight men,USA,USA,,
st-louis-1904,boxing,BOX,4763kg flyweight men,USA,USA,,
st-louis-1904,boxing,BOX,"5216  567kg featherweight men",USA,USA,USA
st-louis-1904,boxing,BOX,"567  6124kg lightweight men",USA,USA,USA
st-louis-1904,boxing,BOX,"6124  6577kg welterweight men",USA,USA,USA
st-louis-1904,boxing,BOX,6577  7167kg middleweight men,USA,USA,,
st-louis-1904,boxing,BOX,"7167kg heavyweight men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"1 mile 1609m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"1/2 mile 805m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"1/3 mile 536m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"1/4 mile 402m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"2 miles 3218m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"25 miles 40232m men",USA,USA,USA
st-louis-1904,cycling-track,CTR,"5 miles 8046m men",USA,USA,USA
st-louis-1904,diving,DIV,"10m platform men",USA,GER,USA
st-louis-1904,fencing,FEN,"foil individual men",CUB,USA,USA
st-louis-1904,fencing,FEN,foil team men,MIX,USA,,
st-louis-1904,fencing,FEN,"sabre individual men",CUB,USA,USA
st-louis-1904,fencing,FEN,"stick single men",USA,USA,USA
st-louis-1904,fencing,FEN,"épée individual men",CUB,USA,USA
st-louis-1904,football,FBL,"football men",CAN,USA,USA
st-louis-1904,golf,GLF,"Individual men",CAN,USA,USA+USA
st-louis-1904,golf,GLF,"Team men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"Individual All-Around 4 Events Men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"Individual All-Around Field Sports Men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"Team All-Around Apparatus Work and Field Sports Men",MIX,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"club swinging men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"combined 3 events men",SUI,AUT,GER
st-louis-1904,gymnastics-artistic,GAR,horizontal bar men,USA+USA,,USA,
st-louis-1904,gymnastics-artistic,GAR,"individual all-round men",AUT,GER,SUI
st-louis-1904,gymnastics-artistic,GAR,"parallel bars men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"pommel horse men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"rings men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,"rope climbing men",USA,USA,USA
st-louis-1904,gymnastics-artistic,GAR,vault men,USA+USA,,USA,
st-louis-1904,lacrosse,LAX,"lacrosse men",CAN,USA,CAN
st-louis-1904,roque,ROQ,"Individual men",USA,USA,USA
st-louis-1904,rowing,ROW,Coxed Eights Men,USA,CAN,,
st-louis-1904,rowing,ROW,"Coxless Fours Men",USA,USA,USA
st-louis-1904,rowing,ROW,"Coxless Pairs Men",USA,USA,USA
st-louis-1904,rowing,ROW,"Double Sculls Men",USA,USA,USA
st-louis-1904,rowing,ROW,"single sculls 1x men",USA,USA,USA
st-louis-1904,swimming,SWM,"100m backstroke men",GER,GER,GER
st-louis-1904,swimming,SWM,"100m freestyle men",HUN,USA,USA
st-louis-1904,swimming,SWM,"1500m freestyle men",GER,HUN,AUS
st-louis-1904,swimming,SWM,"220 yard Freestyle Men",USA,AUS,GER
st-louis-1904,swimming,SWM,"4 x 50 yard Freestyle Relay Men",USA,USA,USA
st-louis-1904,swimming,SWM,"400m breaststroke men",GER,GER,USA
st-louis-1904,swimming,SWM,"400m freestyle men",USA,AUS,AUT
st-louis-1904,swimming,SWM,"4x50y freestyle relay men",USA,USA,USA
st-louis-1904,swimming,SWM,"50y freestyle 4572m men",HUN,USA,USA
st-louis-1904,swimming,SWM,"880y freestyle 80466m men",GER,AUS,HUN
st-louis-1904,tennis,TEN,"Singles men",USA,USA,USA+USA
st-louis-1904,tennis,TEN,"doubles men",USA,USA,USA+USA
st-louis-1904,tug-of-war,TOW,"tug of war men",USA,USA,MIX
st-louis-1904,water-polo,WPO,"water polo men",USA,USA,USA
st-louis-1904,weightlifting,WLF,"All-around Dumbbell contest men",USA,USA,GER
st-louis-1904,weightlifting,WLF,"heavyweight - two hand lift men",GRE,USA,GER
st-louis-1904,wrestling,WRE,"Bantamweight Freestyle (≤125 pounds) Men",USA,USA,USA
st-louis-1904,wrestling,WRE,"Featherweight Freestyle (≤135 pounds) Men",USA,USA,USA
st-louis-1904,wrestling,WRE,"Flyweight Freestyle (≤115 pounds) Men",USA,USA,USA
st-louis-1904,wrestling,WRE,"Heavyweight Freestyle (>158 pounds) Men",NOR,GER,USA
st-louis-1904,wrestling,WRE,"Light-Flyweight Freestyle (≤105 pounds) Men",USA,USA,SUI
st-louis-1904,wrestling,WRE,"Lightweight Freestyle (≤145 pounds) Men",USA,USA,USA
st-louis-1904,wrestling,WRE,"Welterweight Freestyle (≤158 pounds) Men",NOR,USA,USA
